dish_id,dish_name,city_id,category,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
10050,Spicy Chak-hao Kheer,83,Roadside Stall,34,116,75.1,13.5,2026-06-05 23:13:36
10051,Quick-bite Sarson da Saag,123,Fine Dining,853,1779,82.0,2.4,2025-02-14 11:39:58
10052,Grandma's Mutton Rogan Josh,130,Street Food,68,128,81.8,3.3,2025-08-15 01:27:41
10053,Roadside Rava Kesari,59,Fine Dining,946,2444,86.4,0,2026-05-07 18:49:08
10054,Extra Cheesy Sol Kadhi,28,Local Eatery,90,114,57.3,26.0,2025-05-01 12:26:40
10055,Rajma Chawal,129,Local Eatery,65,107,79.1,4.6,2025-10-05 12:55:27
10056,Family Recipe Lassi,123,Local Eatery,100,191,63.3,18.8,2025-09-03 21:23:15
10057,Authentic Dalma,45,Street Food,34,56,71.4,14.4,2025-10-09 01:39:34
10058,Deluxe Prawn Balchao,25,Street Food,65,108,76.1,6.2,2025-08-14 03:00:38
10059,Mysore Pak,111,Sweet Shop,44,109,65.3,21.3,2025-03-31 13:12:19
10060,Extra Cheesy Thepla,69,Sweet Shop,56,223,59.2,46.0,2025-05-03 21:24:39
10061,Deluxe Rava Kesari,4,Mid-range Restaurant,424,604,53.6,48.4,2025-03-11 17:13:38
10062,Thukpa,14,Roadside Stall,60,107,84.6,0.3,2026-01-07 20:31:38
10063,Signature Axone,10,Sweet Shop,67,395,70.7,11.9,2025-06-16 23:41:57
10064,Grandma's Smoked Pork,85,Local Eatery,135,223,67.5,13.1,2025-04-27 10:15:15
10065,Roadside Malai Kofta,132,Roadside Stall,39,78,59.8,33.7,2026-01-23 07:05:57
10066,Shorshe Ilish,47,Fine Dining,550,1530,93.6,0,2025-12-23 04:26:12
10067,Signature Idiyappam,3,Sweet Shop,212,270,73.1,8.3,2025-10-20 01:29:29
10068,Street-side Mutton Rogan Josh,123,Local Eatery,148,289,72.8,19.8,2025-09-26 02:13:53
10069,Pitha,90,Street Food,46,97,63.5,31.1,2026-05-16 04:34:09
10070,Authentic Litti Chokha,89,Fine Dining,1458,2168,87.2,0,2026-04-21 07:35:24
10071,Festival Naga Chutney,104,Street Food,26,56,86.7,0,2026-06-08 17:50:41
10072,Premium Litti Chokha,135,Fine Dining,1208,2085,80.2,6.2,2025-12-11 16:02:44
10073,Spicy Undhiyu,23,Roadside Stall,49,98,67.7,27.0,2026-05-07 13:29:01
10074,Extra Cheesy Hyderabadi Biryani,51,Mid-range Restaurant,158,504,66.6,30.8,2026-02-27 21:13:37
10075,Festival Bisi Bele Bath,50,Local Eatery,110,152,73.7,15.2,2025-09-09 06:36:43
10076,Roadside Undhiyu,73,Local Eatery,128,291,71.1,18.0,2025-11-10 12:15:06
10077,Dahi Vada,134,Local Eatery,144,177,51.5,41.8,2026-03-12 01:38:25
10078,Aloo Posto,137,Roadside Stall,55,109,88.0,0,2026-04-07 08:17:39
10079,Chaat Papdi,95,Fine Dining,1352,2072,83.2,2.9,2026-04-12 07:56:13
10080,Authentic Litti,89,Fine Dining,1417,1862,47.8,45.9,2025-02-08 08:06:54
10081,Momos,10,Street Food,23,131,86.3,0,2025-03-27 08:23:06
10082,Street-side Shorshe Ilish,45,Roadside Stall,20,36,59.6,19.5,2025-02-06 02:37:21
10083,Hyderabadi Biryani,115,Roadside Stall,58,116,63.7,29.5,2025-08-07 11:59:18
10084,Bisi Bele Bath,116,Local Eatery,82,195,96.6,0,2025-08-09 23:37:39
10085,Local Favourite Zan,10,Roadside Stall,39,77,76.3,10.6,2025-06-26 17:08:03
10086,Grandma's Malpua,66,Mid-range Restaurant,391,407,68.6,10.5,2026-01-19 21:08:43
10087,Grandma's Chole Bhature,129,Fine Dining,615,970,75.0,12.3,2026-04-07 08:46:15
10088,Royal Butter Chicken,125,Sweet Shop,139,185,49.9,35.2,2026-01-25 17:57:33
10089,Traditional Golgappa,132,Mid-range Restaurant,170,417,80.0,3.7,2025-04-15 15:18:02
10090,Curd Rice,54,Mid-range Restaurant,250,648,57.2,17.8,2026-05-05 08:44:01
10091,Dhokla,24,Sweet Shop,109,242,75.1,15.4,2025-02-10 11:47:30
10092,Special Filter Coffee,2,Mid-range Restaurant,177,287,82.7,2.7,2025-06-22 17:01:51
10093,Bafla,67,Fine Dining,1146,2442,81.2,5.2,2025-05-08 05:05:29
10094,Malai Kofta,102,Street Food,40,101,83.3,2.1,2025-09-04 17:57:58
10095,Traditional Dal Bafla,68,Roadside Stall,20,105,68.6,27.9,2026-03-02 16:45:57
10096,Roadside Pitha,11,Sweet Shop,48,363,73.5,20.2,2026-01-11 17:26:33
10097,Masala Dosa,1,Mid-range Restaurant,208,694,74.4,12.3,2025-01-07 16:51:23
10098,Roadside Rava Kesari,116,Sweet Shop,200,276,92.8,0,2026-01-29 16:55:34
10099,Rajma Chawal,37,Local Eatery,131,285,52.7,33.5,2025-01-08 12:00:16
10100,Kachori,91,Sweet Shop,201,371,55.8,22.2,2025-07-28 12:19:02
10101,Authentic Rava Kesari,108,Mid-range Restaurant,339,422,78.7,5.0,2026-06-11 20:29:56
10102,Rava Kesari,48,Sweet Shop,174,186,63.0,30.7,2025-09-28 05:29:15
10103,Deluxe Dalma,137,Sweet Shop,183,339,50.6,50.4,2026-01-07 14:59:20
10104,Signature Zan,10,Mid-range Restaurant,278,343,87.9,0,2025-11-06 18:32:04
10105,Appam with Stew,57,Roadside Stall,50,114,78.7,9.4,2025-08-08 23:05:54
10106,Premium Chak-hao Kheer,83,Mid-range Restaurant,154,611,75.7,12.1,2026-01-14 16:04:57
10107,Classic Nihari,96,Mid-range Restaurant,400,495,62.2,30.0,2025-10-16 16:49:09
10108,Spicy Golgappa,130,Street Food,25,131,78.6,8.2,2025-07-19 01:10:24
10109,Homestyle Payasam,112,Fine Dining,801,1376,77.5,11.0,2025-12-18 15:56:26
10110,Deluxe Uttapam,3,Mid-range Restaurant,183,569,45.9,39.8,2025-03-27 17:55:51
10111,Classic Meen Curry,113,Roadside Stall,39,59,76.9,7.2,2025-10-17 07:56:31
10112,Local Favourite Chaat Papdi,129,Fine Dining,1127,1239,86.2,0,2026-04-22 10:10:07
10113,Family Recipe Puttu Kadala,111,Local Eatery,107,165,69.5,17.4,2025-01-29 14:50:39
10114,Idli Sambar,116,Local Eatery,159,200,77.7,11.2,2025-11-01 13:37:12
10115,Pongal,115,Local Eatery,144,188,60.0,27.7,2026-03-20 23:22:14
10116,Local Favourite Pitha,87,Roadside Stall,19,92,45.0,50.3,2025-01-12 17:23:41
10117,Idli Sambar,56,Sweet Shop,104,328,45.5,25.4,2026-04-22 19:36:43
10118,Signature Pitha,89,Mid-range Restaurant,182,585,50.4,24.1,2025-07-08 05:53:24
10119,Aloo Paratha,124,Local Eatery,164,289,49.5,24.0,2025-03-17 09:53:52
10120,Malai Kofta,99,Sweet Shop,139,342,74.8,14.6,2025-03-30 12:17:28
10121,Local Favourite Rasam,3,Sweet Shop,67,282,83.8,0.9,2025-05-25 07:19:21
10122,Festival Sabudana Khichdi,67,Local Eatery,92,285,62.4,18.6,2025-09-18 12:53:43
10123,Traditional Puran Poli,27,Street Food,25,134,83.1,1.9,2026-04-12 21:27:57
10124,Lassi,124,Fine Dining,526,1948,67.8,30.3,2026-06-21 22:04:16
10125,Chef's Goan Fish Curry,69,Street Food,48,139,78.7,3.8,2025-11-15 11:43:33
10126,Signature Kadhi Bafla,62,Sweet Shop,190,221,75.6,8.6,2025-05-05 19:15:30
10127,Authentic Mutton Rogan Josh,131,Mid-range Restaurant,252,381,78.8,8.5,2025-10-29 07:54:29
10128,Momos,45,Street Food,54,120,73.3,20.3,2026-01-16 03:26:43
10129,Grandma's Rava Kesari,51,Local Eatery,153,235,68.9,15.8,2025-12-03 02:44:51
10130,Premium Kadhi Chawal,124,Roadside Stall,30,83,79.3,4.0,2026-04-12 13:25:32
10131,Sol Kadhi,32,Fine Dining,1352,2244,68.1,18.8,2025-10-14 14:31:09
10132,Signature Rasam,53,Mid-range Restaurant,380,534,61.8,17.2,2025-09-29 15:47:11
10133,Payasam,54,Street Food,72,87,81.5,4.2,2026-03-23 23:25:49
10134,Special Poha Jalebi,66,Street Food,57,141,69.0,20.1,2025-06-01 02:20:30
10135,Premium Malai Kofta,101,Fine Dining,588,1655,75.5,16.8,2025-02-19 23:46:22
10136,Rava Kesari,61,Sweet Shop,53,258,85.4,0,2026-06-26 16:43:09
10137,Fish Tenga,8,Sweet Shop,57,67,75.7,11.5,2026-02-28 04:51:10
10138,Premium Dal Makhani,132,Local Eatery,118,286,89.0,0,2025-11-06 23:11:14
10139,Nihari,125,Roadside Stall,64,75,88.8,0,2025-11-15 19:29:37
10140,Chef's Dal Makhani,42,Local Eatery,73,108,95.5,0,2025-05-18 22:30:26
10141,Pork with Bamboo Shoot,85,Mid-range Restaurant,283,431,76.4,5.2,2025-12-22 15:48:29
10142,Bebinca,34,Sweet Shop,61,160,64.4,21.7,2025-11-05 15:02:10
10143,Grandma's Kothu Parotta,116,Street Food,47,135,57.8,27.8,2025-02-03 22:14:52
10144,Dahi Vada,19,Local Eatery,87,245,65.1,23.6,2025-10-10 15:38:34
10145,Golgappa,122,Fine Dining,1300,2319,79.2,6.2,2025-05-11 15:50:36
10146,Grandma's Mysore Pak,113,Mid-range Restaurant,231,400,79.5,8.7,2025-03-25 22:21:19
10147,Quick-bite Idli Sambar,2,Street Food,22,138,62.1,27.8,2025-02-22 14:59:02
10148,Chila,62,Street Food,72,131,83.3,1.2,2025-05-12 09:41:29
10149,Thukpa,11,Mid-range Restaurant,337,405,77.7,10.9,2026-05-17 09:39:13
10150,Quick-bite Kosha Mangsho,136,Fine Dining,969,1432,48.8,26.3,2025-01-25 02:49:45
10151,Homestyle Momos,104,Sweet Shop,165,260,74.8,8.9,2025-02-04 01:33:08
10152,Amritsari Kulcha,100,Mid-range Restaurant,338,528,52.7,33.6,2025-02-19 20:01:00
10153,Hyderabadi Biryani,57,Fine Dining,942,1634,45.8,65.5,2025-01-21 03:14:39
10154,Sol Kadhi,32,Sweet Shop,120,343,74.3,16.0,2026-04-11 02:20:46
10155,Classic Jadoh,10,Roadside Stall,64,109,62.3,16.9,2026-05-05 14:41:36
10156,Special Curd Rice,54,Street Food,55,109,78.9,4.6,2026-01-31 00:15:28
10157,Festival Dalma,46,Fine Dining,837,1735,91.5,0,2026-03-02 23:30:24
10158,Roadside Golgappa,100,Local Eatery,63,111,70.0,20.1,2025-03-17 09:14:33
10159,Deluxe Kadhi Bafla,20,Fine Dining,610,1902,72.5,8.5,2025-01-18 19:35:56
10160,Street-side Sarson da Saag,96,Local Eatery,159,248,65.8,28.2,2025-11-27 04:13:07
10161,Classic Litti Chokha,138,Local Eatery,158,211,49.0,51.1,2025-01-28 07:40:13
10162,Golgappa,123,Street Food,56,92,90.4,0,2026-04-24 09:10:04
10163,Chaat Papdi,95,Mid-range Restaurant,376,595,85.1,0,2025-08-20 04:22:33
10164,Signature Litti Chokha,128,Mid-range Restaurant,322,441,49.9,59.5,2026-01-24 12:23:45
10165,Village-style Meen Curry,107,Fine Dining,682,2089,71.6,20.1,2026-03-13 12:02:44
10166,Goan Fish Curry,70,Fine Dining,1177,1793,45.4,53.7,2026-01-04 19:55:17
10167,Extra Cheesy Chhena Poda,19,Sweet Shop,89,179,54.9,25.0,2025-03-27 09:32:29
10168,Royal Pongal,51,Street Food,26,52,73.5,16.0,2025-07-08 20:49:42
10169,Goan Fish Curry,73,Fine Dining,684,1684,76.2,9.4,2026-03-26 15:27:54
10170,Litti Chokha,89,Sweet Shop,105,179,75.2,7.6,2025-12-23 13:37:03
10171,Malpua,67,Street Food,37,101,77.8,4.5,2025-09-28 07:06:16
10172,Amritsari Kulcha,132,Local Eatery,69,275,51.3,21.3,2025-03-03 13:09:30
10173,Undhiyu,33,Fine Dining,555,967,68.7,20.3,2026-01-01 07:15:37
10174,Amritsari Kulcha,133,Fine Dining,1231,1974,78.5,6.1,2026-03-13 04:33:13
10175,Mutton Rogan Josh,122,Sweet Shop,70,347,83.9,1.7,2026-05-26 13:52:57
10176,Filter Coffee,54,Local Eatery,125,282,68.0,17.6,2025-05-25 14:30:58
10177,Traditional Uttapam,60,Mid-range Restaurant,414,638,56.8,34.1,2025-09-27 04:04:49
10178,Festival Puttu Kadala,5,Street Food,55,99,82.4,4.2,2025-10-24 00:13:17
10179,Street-side Thukpa,13,Sweet Shop,82,167,76.1,5.4,2025-08-30 22:50:36
10180,Premium Amritsari Kulcha,43,Roadside Stall,55,101,59.3,33.7,2026-06-24 17:05:38
10181,Chef's Zan,11,Local Eatery,107,224,78.4,7.1,2025-07-25 10:08:06
10182,Local Favourite Chole Bhature,39,Mid-range Restaurant,168,336,62.0,30.1,2026-02-07 08:03:41
10183,Authentic Bafla,64,Fine Dining,1346,1588,77.2,7.7,2025-04-28 13:35:13
10184,Family Recipe Filter Coffee,51,Mid-range Restaurant,196,615,91.1,0,2025-05-23 10:55:38
10185,Local Favourite Zan,118,Sweet Shop,121,223,89.9,0,2025-05-01 05:32:44
10186,Dhokla,69,Mid-range Restaurant,377,569,74.3,12.5,2025-05-15 11:02:06
10187,Family Recipe Bebinca,77,Roadside Stall,54,90,77.2,9.6,2025-12-21 23:53:05
10188,Village-style Bamboo Shoot Curry,84,Local Eatery,126,167,69.7,12.2,2025-11-28 14:32:54
10189,Classic Undhiyu,34,Local Eatery,79,164,83.1,1.7,2025-12-02 20:50:04
10190,Street-side Hyderabadi Biryani,115,Sweet Shop,171,313,86.7,0,2026-05-26 10:19:21
10191,Homestyle Uttapam,110,Local Eatery,172,205,68.2,23.3,2025-09-06 23:10:42
10192,Bafla,21,Fine Dining,1414,2318,76.1,8.1,2025-09-11 15:13:13
10193,Classic Axone,9,Local Eatery,134,258,91.4,0,2025-06-27 09:32:14
10194,Roadside Idiyappam,52,Sweet Shop,141,193,52.5,43.2,2025-09-26 16:04:52
10195,Puran Poli,31,Sweet Shop,208,266,73.8,13.6,2025-12-02 08:02:01
10196,Traditional Curd Rice,116,Fine Dining,723,1522,92.3,0,2025-05-14 02:04:37
10197,Kachori,127,Street Food,45,68,79.2,6.2,2025-04-05 05:30:52
10198,Pitha,85,Mid-range Restaurant,151,439,78.8,7.5,2025-12-31 16:53:02
10199,Festival Kosha Mangsho,15,Local Eatery,176,252,76.6,5.5,2025-04-05 11:33:29
10200,Mysore Pak,4,Fine Dining,780,2078,77.5,10.4,2025-01-26 20:28:31
10201,Kachori,92,Local Eatery,169,186,88.9,0,2025-02-19 00:43:26
10202,Chef's Chingri Malai Curry,135,Roadside Stall,67,98,80.1,4.9,2026-03-09 22:44:15
10203,Premium Litti,16,Sweet Shop,90,362,41.4,61.3,2025-07-29 01:01:32
10204,Pesarattu,108,Local Eatery,79,163,78.9,9.9,2025-06-10 11:50:17
10205,Zan,7,Street Food,84,145,78.1,9.5,2026-05-13 10:49:15
10206,Puttu Kadala,48,Roadside Stall,48,71,80.6,7.6,2025-11-17 13:24:21
10207,Quick-bite Pongal,61,Fine Dining,551,1617,75.7,15.3,2026-01-17 02:47:42
10208,Classic Vada Sambar,49,Fine Dining,951,1474,68.5,11.1,2026-06-01 13:30:36
10209,Festival Poha Jalebi,22,Local Eatery,139,298,47.0,26.7,2026-05-02 11:06:31
10210,Village-style Malpua,64,Street Food,52,112,42.4,28.4,2025-04-19 19:24:16
10211,Homestyle Pork with Bamboo Shoot,81,Mid-range Restaurant,413,568,45.4,54.5,2025-07-27 11:26:19
10212,Bebinca,79,Sweet Shop,175,278,79.5,8.0,2025-07-20 00:42:09
10213,Extra Cheesy Filter Coffee,1,Roadside Stall,37,49,57.8,26.6,2025-07-17 14:10:24
10214,Puran Poli,33,Mid-range Restaurant,416,473,57.7,28.4,2025-05-20 18:00:56
10215,Homestyle Bisi Bele Bath,107,Roadside Stall,61,83,73.8,19.9,2025-09-30 15:56:26
10216,Bebinca,83,Fine Dining,1459,1593,67.6,18.9,2025-08-03 06:05:40
10217,Spicy Masala Dosa,51,Roadside Stall,46,96,45.4,46.4,2026-03-01 05:27:50
10218,Local Favourite Appam with Stew,113,Street Food,57,132,48.9,41.5,2025-07-19 17:24:33
10219,Village-style Aloo Posto,86,Roadside Stall,62,109,52.9,35.4,2025-03-23 09:48:37
10220,Aloo Paratha,124,Fine Dining,798,1172,57.4,19.0,2026-04-13 16:06:54
10221,Chef's Sandesh,18,Street Food,76,91,89.9,0,2026-05-10 07:22:17
10222,Bamboo Shoot Curry,12,Sweet Shop,85,240,75.6,9.7,2026-04-21 03:58:20
10223,Thukpa,104,Street Food,49,124,89.3,0,2026-03-28 16:43:40
10224,Prawn Balchao,31,Roadside Stall,53,111,60.0,31.3,2025-07-19 09:08:38
10225,Extra Cheesy Momos,11,Local Eatery,113,293,76.6,7.1,2025-02-27 23:35:40
10226,Chettinad Chicken,56,Roadside Stall,65,81,47.7,24.7,2025-05-18 16:59:32
10227,Grandma's Prawn Balchao,33,Street Food,73,111,58.9,37.6,2025-07-21 23:49:05
10228,Deluxe Momos,87,Street Food,22,79,66.6,26.4,2026-04-12 11:12:47
10229,Premium Pav Bhaji,28,Street Food,25,150,89.1,0,2025-02-11 19:55:59
10230,Extra Cheesy Paneer Tikka,92,Mid-range Restaurant,280,663,48.8,49.4,2025-08-26 20:37:41
10231,Deluxe Dalma,15,Sweet Shop,31,295,86.6,0,2025-10-06 21:42:23
10232,Street-side Goan Fish Curry,70,Sweet Shop,193,295,77.6,7.3,2025-10-19 12:44:39
10233,Classic Jadoh,78,Mid-range Restaurant,350,546,43.1,33.4,2025-06-10 15:53:38
10234,Bebinca,24,Street Food,32,125,69.3,27.9,2026-02-04 20:01:04
10235,Festival Jadoh,77,Fine Dining,1273,1971,59.4,17.4,2025-08-21 10:57:04
10236,Royal Pongal,2,Local Eatery,161,273,53.7,54.0,2025-06-28 18:42:59
10237,Hyderabadi Biryani,54,Street Food,51,63,39.9,29.4,2026-04-22 03:46:13
10238,Deluxe Vada Sambar,3,Roadside Stall,61,91,79.0,3.9,2026-02-27 16:25:04
10239,Signature Goan Fish Curry,26,Street Food,31,100,45.6,45.7,2025-07-07 07:08:51
10240,Pitha,7,Roadside Stall,33,94,68.1,13.3,2026-02-03 18:01:13
10241,Premium Dahi Vada,19,Roadside Stall,27,81,72.2,19.5,2025-05-29 19:24:55
10242,Modak,71,Fine Dining,1279,1992,48.0,41.3,2025-05-09 22:30:33
10243,Homestyle Sabudana Khichdi,21,Street Food,39,108,48.2,45.5,2025-02-16 11:57:09
10244,Sarson da Saag,132,Fine Dining,824,2465,54.1,42.0,2026-02-15 10:43:14
10245,Grandma's Misal Pav,34,Mid-range Restaurant,259,298,63.8,22.5,2025-06-20 07:45:27
10246,Authentic Puran Poli,33,Fine Dining,1106,1291,41.2,45.7,2025-08-10 20:06:05
10247,Deluxe Puran Poli,27,Roadside Stall,60,115,74.5,16.6,2025-02-25 02:26:06
10248,Homestyle Aloo Posto,139,Street Food,46,121,74.5,8.5,2025-02-23 01:04:30
10249,Roadside Appam with Stew,106,Street Food,71,127,61.1,29.4,2026-06-07 06:38:18
10250,Sarson da Saag,132,Sweet Shop,84,308,82.4,4.6,2026-01-04 10:01:45
10251,Special Fish Tenga,105,Local Eatery,61,99,63.7,14.6,2025-03-16 04:00:03
10252,Bebinca,12,Roadside Stall,47,57,77.5,8.2,2026-04-14 09:29:19
10253,Spicy Pitha,86,Sweet Shop,185,210,71.7,14.2,2026-02-22 06:12:42
10254,Street-side Chak-hao Kheer,80,Sweet Shop,55,112,68.6,14.0,2025-08-01 10:51:29
10255,Spicy Macher Jhol,16,Local Eatery,173,195,59.9,21.3,2026-01-04 15:39:47
10256,Special Vada Sambar,50,Roadside Stall,49,77,61.6,29.0,2026-04-14 21:26:43
10257,Grandma's Tandoori Roti,129,Fine Dining,815,2156,62.0,23.2,2025-04-04 18:57:25
10258,Special Sarson da Saag,36,Sweet Shop,125,189,82.1,4.1,2025-08-15 18:26:42
10259,Deluxe Butter Chicken,119,Mid-range Restaurant,159,224,52.7,48.0,2026-04-04 00:40:07
10260,Traditional Sabudana Khichdi,21,Roadside Stall,55,82,70.5,24.2,2025-05-09 19:15:03
10261,Paneer Tikka,102,Local Eatery,68,164,70.6,22.1,2025-03-09 19:07:06
10262,Chaat Papdi,91,Local Eatery,104,197,76.7,14.6,2025-10-24 09:51:26
10263,Sabudana Khichdi,66,Fine Dining,1320,1908,80.2,8.0,2026-03-16 19:45:07
10264,Family Recipe Rasam,111,Local Eatery,97,274,71.4,22.3,2025-03-05 06:28:55
10265,Family Recipe Bebinca,80,Street Food,26,136,85.7,0,2026-04-25 01:57:55
10266,Authentic Kadhi Chawal,128,Street Food,69,129,96.5,0,2025-11-16 18:55:21
10267,Deluxe Chila,62,Mid-range Restaurant,289,672,75.8,10.7,2026-04-18 12:12:12
10268,Payasam,111,Fine Dining,1161,1363,85.8,0,2025-10-27 15:24:51
10269,Smoked Pork,12,Street Food,22,128,79.8,3.7,2026-06-11 07:22:39
10270,Authentic Masala Dosa,6,Street Food,30,44,41.4,52.6,2025-05-06 01:47:03
10271,Chef's Tandoori Roti,94,Fine Dining,846,2110,79.7,6.0,2025-05-19 16:28:55
10272,Spicy Modak,32,Local Eatery,109,203,83.6,2.1,2025-11-27 08:01:02
10273,Special Golgappa,119,Sweet Shop,205,326,72.3,22.3,2025-10-16 11:26:57
10274,Bisi Bele Bath,116,Mid-range Restaurant,233,508,73.4,17.7,2025-05-04 04:52:03
10275,Chak-hao Kheer,82,Local Eatery,170,206,91.1,0,2025-11-05 13:34:43
10276,Nihari,120,Local Eatery,81,210,85.7,0,2026-02-23 10:19:53
10277,Signature Bebinca,117,Roadside Stall,47,113,55.2,32.6,2025-05-27 20:02:19
10278,Spicy Kadhi Chawal,124,Fine Dining,751,1948,84.2,1.2,2025-08-04 09:34:29
10279,Classic Axone,10,Local Eatery,124,229,72.8,15.6,2026-06-03 02:20:44
10280,Momos,19,Local Eatery,149,260,46.1,54.4,2026-05-16 00:22:54
10281,Special Chaat Papdi,125,Street Food,69,88,60.6,30.1,2025-10-25 16:18:16
10282,Street-side Khandvi,70,Local Eatery,125,269,76.3,10.4,2025-05-29 06:14:50
10283,Street-side Momos,139,Mid-range Restaurant,402,567,79.9,3.6,2025-11-24 18:18:16
10284,Traditional Dhokla,29,Local Eatery,129,298,58.2,35.8,2025-06-27 02:36:01
10285,Zan,84,Mid-range Restaurant,300,499,83.4,1.3,2026-05-22 13:18:05
10286,Family Recipe Jadoh,117,Fine Dining,686,758,61.6,20.6,2025-06-19 03:00:38
10287,Chef's Puran Poli,72,Roadside Stall,55,88,51.6,31.2,2026-02-22 07:09:53
10288,Nihari,122,Local Eatery,138,237,88.9,0,2026-06-11 14:05:15
10289,Roadside Aloo Posto,134,Fine Dining,902,1637,88.1,0,2026-05-12 11:00:08
10290,Traditional Dahi Vada,19,Street Food,69,134,70.1,20.5,2025-03-19 01:55:50
10291,Chettinad Chicken,109,Roadside Stall,36,103,73.1,10.8,2025-08-20 22:42:37
10292,Festival Axone,118,Roadside Stall,18,93,77.1,5.3,2025-08-31 19:07:47
10293,Paneer Tikka,120,Mid-range Restaurant,224,491,86.9,0,2025-07-19 04:08:54
10294,Classic Rajma Chawal,102,Mid-range Restaurant,303,429,74.5,15.6,2025-10-02 05:55:07
10295,Spicy Poha Jalebi,22,Sweet Shop,162,310,67.0,24.4,2025-12-08 05:46:08
10296,Family Recipe Dal Bafla,63,Mid-range Restaurant,257,374,83.1,3.1,2026-04-21 21:03:33
10297,Grandma's Bhutte ka Kees,64,Street Food,22,75,87.3,0,2025-11-15 17:21:21
10298,Paneer Tikka,91,Local Eatery,68,223,62.3,22.9,2025-12-20 12:44:27
10299,Kolhapuri Mutton,75,Sweet Shop,162,189,68.7,15.5,2026-01-30 16:15:26
10300,Family Recipe Smoked Pork,78,Local Eatery,149,189,63.2,18.3,2025-12-04 19:49:00
10301,Roadside Puttu Kadala,4,Mid-range Restaurant,369,472,65.9,31.8,2025-09-16 04:36:01
10302,Pav Bhaji,72,Street Food,55,143,58.1,27.1,2025-09-06 04:56:50
10303,Bisi Bele Bath,55,Roadside Stall,34,96,70.1,18.3,2025-08-02 07:20:24
10304,Deluxe Pav Bhaji,28,Mid-range Restaurant,258,381,75.1,13.9,2025-10-05 12:40:19
10305,Spicy Jadoh,117,Fine Dining,1408,2446,43.4,52.0,2025-03-14 10:19:20
10306,Bisi Bele Bath,48,Sweet Shop,121,232,79.9,6.0,2025-04-30 13:40:14
10307,Dahi Vada,45,Mid-range Restaurant,224,269,64.2,36.2,2025-07-01 01:20:09
10308,Festival Undhiyu,26,Fine Dining,1145,1845,66.4,30.3,2026-03-19 05:52:15
10309,Pongal,107,Local Eatery,130,285,79.1,10.3,2026-02-14 00:13:28
10310,Lassi,120,Sweet Shop,186,352,41.3,55.3,2025-09-01 11:39:52
10311,Paneer Tikka,101,Roadside Stall,55,113,57.9,20.6,2026-01-30 10:17:12
10312,Vada Sambar,116,Fine Dining,1492,1944,70.8,19.6,2025-10-15 06:39:53
10313,Extra Cheesy Pav Bhaji,69,Mid-range Restaurant,387,592,90.9,0,2026-04-10 08:37:52
10314,Rasam,2,Street Food,67,95,43.3,63.9,2025-09-13 05:54:15
10315,Naga Chutney,9,Roadside Stall,41,54,69.3,27.2,2026-02-14 12:52:42
10316,Undhiyu,70,Mid-range Restaurant,193,265,82.6,2.5,2026-02-17 11:28:14
10317,Homestyle Golgappa,43,Fine Dining,1110,2265,81.4,2.5,2025-05-02 01:09:13
10318,Deluxe Litti Chokha,15,Fine Dining,890,1268,63.1,23.8,2025-07-24 07:28:06
10319,Grandma's Macher Jhol,139,Mid-range Restaurant,200,536,84.3,0.8,2025-07-10 23:02:27
10320,Authentic Vada Pav,74,Fine Dining,1323,1460,85.7,0,2025-06-21 03:17:07
10321,Chef's Bhel Puri,69,Mid-range Restaurant,412,638,58.0,46.6,2025-10-12 01:41:08
10322,Chef's Amritsari Kulcha,42,Fine Dining,991,2306,64.1,28.7,2025-03-30 11:32:54
10323,Village-style Bafla,65,Roadside Stall,15,84,48.4,65.8,2025-07-14 05:37:25
10324,Local Favourite Chhena Poda,86,Mid-range Restaurant,343,398,69.1,26.0,2025-08-05 22:22:13
10325,Sarson da Saag,129,Roadside Stall,47,84,79.5,7.9,2026-05-22 02:00:30
10326,Bafla,65,Street Food,60,136,52.5,52.2,2025-06-15 19:29:25
10327,Extra Cheesy Litti Chokha,131,Roadside Stall,44,103,43.6,51.0,2025-01-01 05:43:19
10328,Street-side Nihari,125,Roadside Stall,17,54,58.8,38.9,2026-06-14 22:19:10
10329,Royal Tandoori Roti,98,Sweet Shop,115,177,81.3,5.6,2025-12-07 01:30:18
10330,Village-style Payasam,109,Fine Dining,1383,2364,77.4,13.0,2025-07-05 21:39:39
10331,Festival Idiyappam,5,Sweet Shop,44,320,64.7,15.9,2025-02-03 05:35:18
10332,Prawn Balchao,31,Local Eatery,121,180,50.3,33.0,2025-03-09 22:31:24
10333,Village-style Puran Poli,34,Street Food,71,122,86.3,0,2025-05-21 09:08:21
10334,Grandma's Bafla,67,Roadside Stall,48,65,63.3,16.1,2025-10-17 04:04:34
10335,Bhel Puri,76,Sweet Shop,32,66,86.9,0,2026-02-07 07:10:33
10336,Spicy Macher Jhol,87,Street Food,60,87,81.0,5.1,2025-09-16 05:33:27
10337,Homestyle Bhutte ka Kees,66,Local Eatery,117,165,47.0,60.7,2025-04-09 20:08:00
10338,Extra Cheesy Aloo Posto,47,Mid-range Restaurant,292,629,61.2,15.4,2025-06-03 21:39:13
10339,Local Favourite Bafla,68,Local Eatery,90,174,43.2,26.2,2025-11-16 07:13:36
