souvenir_id,item_name,state_id,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
1017,Classic Pattachitra Painting,19,281,1395,89.2,0,2026-06-08 11:45:24
1018,Marble Taj Replica,26,385,1542,87.1,0,2025-08-16 07:18:31
1019,Deluxe Juti Footwear,20,741,2355,69.6,25.8,2026-02-14 12:44:36
1020,Handwoven Bag,1,163,2306,65.1,35.2,2025-08-14 14:25:01
1021,Festival Patola Saree,7,722,3702,70.3,20.0,2025-08-19 16:11:18
1022,Kullu Shawl,9,252,607,59.7,37.6,2026-04-22 01:32:59
1023,Local Handicraft Figurine,18,576,2267,82.1,4.3,2026-03-06 07:16:04
1024,Deluxe Local Handicraft Figurine,1,438,2364,66.1,29.5,2025-10-22 09:56:05
1025,Local Favourite Chanderi Saree,13,626,2240,62.6,33.8,2026-03-23 10:22:51
1026,Traditional Phulkari Dupatta,20,59,2880,90.1,0,2026-01-30 19:54:39
1027,Handwoven Bag,27,346,2120,83.0,3.0,2026-06-25 03:59:22
1028,Special Handwoven Bag,25,414,1396,77.0,7.7,2026-04-17 19:22:14
1029,Warli Painting,14,58,2142,80.6,7.9,2026-01-20 19:44:48
1030,Kolhapuri Chappal,14,734,2062,80.9,4.1,2026-04-09 06:26:15
1031,Fridge Magnet,27,782,2054,66.1,12.0,2026-02-27 04:23:18
1032,Premium Chikankari Kurta,26,772,2497,61.0,29.7,2025-09-10 06:10:37
1033,Traditional Keychain Set,10,398,2772,69.0,17.2,2025-08-27 08:43:32
1034,Grandma's Azulejo Tile,6,360,2733,85.9,0,2025-03-22 22:12:39
1035,Festival Kathakali Mask,12,230,2078,55.3,52.2,2025-03-21 08:07:35
1036,Special Thangka Painting,22,797,2478,76.7,13.0,2026-04-08 09:18:13
1037,Authentic Brassware,26,743,2111,38.8,32.0,2026-05-30 17:58:04
1038,Homestyle Keychain Set,2,776,2111,80.7,5.1,2026-06-25 14:40:39
1039,Homestyle Postcard Set,15,719,1864,66.7,11.5,2026-06-13 10:34:05
1040,Classic Gond Art Painting,13,407,2872,64.1,30.6,2025-08-30 14:16:06
1041,Handwoven Carpet,22,480,2081,58.4,25.5,2025-11-06 03:13:59
1042,Phulkari Dupatta,20,113,3029,52.8,26.2,2025-01-06 09:46:27
1043,Handwoven Carpet,22,227,2418,84.0,0.8,2025-12-12 17:45:27
1044,Local Favourite Chanderi Saree,13,189,855,76.1,14.1,2026-05-20 12:30:40
1045,Street-side Handwoven Bag,1,234,1533,51.6,49.8,2025-09-21 12:42:36
1046,Local Handicraft Figurine,18,279,880,67.6,17.5,2025-06-14 10:57:21
1047,Local Favourite Keychain Set,18,213,2746,82.2,1.9,2026-01-19 19:21:40
1048,Postcard Set,17,501,1563,47.8,29.0,2025-10-07 03:15:43
1049,Local Handicraft Figurine,17,753,1646,76.8,10.9,2025-12-26 19:35:51
1050,Dokra Art,28,249,1810,77.5,4.5,2025-06-23 05:03:00
1051,Chikankari Kurta,26,420,648,75.5,6.8,2025-12-28 12:10:29
1052,Grandma's Local Handicraft Figurine,27,198,450,90.0,0,2025-06-02 21:19:44
1053,Authentic Brassware,26,170,2107,84.5,0.5,2025-10-07 06:34:22
1054,Grandma's Keychain Set,8,285,2697,55.7,51.8,2025-11-06 23:38:55
1055,Pattachitra Painting,19,388,1095,38.2,50.8,2025-10-08 02:22:55
1056,Royal Brassware,26,710,1897,44.8,71.1,2026-03-26 15:18:14
1057,Local Handicraft Figurine,24,478,1978,90.3,0,2025-02-28 00:04:44
1058,Postcard Set,2,451,845,89.6,0,2026-02-28 15:22:07
1059,Signature Pattachitra Painting,19,576,2384,73.9,12.4,2025-06-02 16:36:24
1060,Cashew Feni Bottle,6,135,701,55.2,19.7,2026-03-03 02:49:18
1061,Deluxe Handwoven Bag,17,527,3248,75.5,14.8,2026-04-30 18:19:55
1062,Bamboo Basket,16,211,701,78.8,4.3,2025-10-26 08:01:45
1063,Kantha Stitch Saree,28,259,893,61.2,15.3,2025-11-05 17:17:41
1064,Homestyle Fridge Magnet,17,747,3628,62.7,30.7,2025-02-09 02:28:51
1065,Special Muga Silk Stole,3,400,2342,73.5,20.2,2026-01-19 18:16:08
1066,Homestyle Handwoven Bag,5,493,914,56.8,34.3,2026-03-26 13:32:25
1067,Thangka Painting,22,444,827,42.7,36.3,2026-02-14 14:35:07
1068,Handwoven Bag,4,299,3249,66.5,30.4,2025-12-21 12:57:49
1069,Grandma's Terracotta Figurine,28,584,1280,62.0,15.4,2026-02-22 17:36:49
1070,Bamboo Craft,3,236,3224,78.2,7.9,2025-02-01 01:18:56
1071,Extra Cheesy Seashell Craft,6,105,2150,72.9,19.7,2025-03-27 06:22:13
1072,Paithani Saree,14,525,1782,59.8,24.6,2025-04-20 09:29:05
1073,Classic Handwoven Bag,18,548,2951,57.4,31.1,2025-01-12 06:48:44
1074,Fridge Magnet,17,315,2218,75.4,10.9,2025-01-26 10:36:43
1075,Festival Sandalwood Carving,11,793,951,83.6,1.8,2026-06-18 22:40:41
1076,Signature Handwoven Bag,4,220,1030,72.8,20.3,2025-07-28 02:12:32
1077,Thangka Painting,22,724,3535,66.7,14.8,2026-03-17 10:33:21
1078,Kangra Miniature Painting,9,578,2623,80.5,3.4,2026-04-25 10:48:52
1079,Signature Kullu Shawl,9,300,2127,51.2,57.4,2025-05-10 10:31:34
1080,Festival Local Handicraft Figurine,10,471,2650,76.5,15.2,2025-01-29 07:09:17
1081,Keychain Set,2,62,1745,68.5,16.7,2025-04-04 19:45:38
1082,Signature Applique Work,19,467,1939,87.0,0,2026-01-20 18:45:05
1083,Street-side Fridge Magnet,24,375,1386,53.3,40.4,2026-05-27 05:08:22
1084,Street-side Kantha Stitch Saree,28,182,2756,87.2,0,2026-06-19 15:39:09
1085,Premium Postcard Set,2,256,1560,73.4,13.5,2026-03-03 11:03:55
1086,Special Channapatna Toy,11,425,1640,64.5,15.3,2025-07-27 02:07:39
1087,Local Handicraft Figurine,10,179,3018,69.9,26.0,2026-05-16 09:18:42
1088,Traditional Juti Footwear,20,446,2099,54.5,36.4,2025-02-08 13:52:29
1089,Keychain Set,1,605,3498,74.0,9.1,2026-02-12 12:19:41
1090,Khasi Shawl,16,427,2971,65.9,21.7,2025-01-10 00:29:54
1091,Spicy Brassware,26,409,662,60.7,35.9,2026-04-26 19:59:33
1092,Traditional Handwoven Bag,5,771,3120,68.4,25.9,2025-03-14 09:25:26
1093,Royal Terracotta Figurine,28,344,2915,78.2,8.6,2025-11-21 11:29:48
1094,Special Keychain Set,1,351,2399,73.5,14.5,2026-04-19 19:50:46
1095,Signature Postcard Set,1,268,1803,69.0,17.9,2026-03-27 02:26:58
1096,Pattachitra Painting,19,407,3057,78.4,10.5,2026-02-15 19:08:17
1097,Homestyle Handwoven Bag,24,530,2312,60.7,42.7,2025-05-14 17:58:11
1098,Traditional Handwoven Bag,8,651,1266,79.7,4.0,2025-01-04 20:57:15
1099,Extra Cheesy Spice Box Set,12,754,1489,75.6,6.6,2026-03-06 01:35:50
1100,Classic Kangra Miniature Painting,9,510,3119,84.1,0.8,2025-11-19 10:46:38
1101,Aranmula Kannadi Mirror,12,783,1920,83.3,2.4,2025-04-04 01:22:35
1102,Handwoven Bag,2,54,1837,65.2,25.2,2026-04-19 03:40:06
1103,Local Favourite Handwoven Bag,27,367,2998,40.6,38.5,2026-02-27 02:03:41
1104,Royal Kanchipuram Silk Saree,23,492,718,71.2,22.1,2025-09-25 14:01:52
1105,Pattachitra Painting,19,545,1147,94.5,0,2026-05-03 09:53:55
1106,Spicy Postcard Set,15,592,1106,82.6,3.3,2025-11-17 10:16:15
1107,Street-side Handwoven Bag,18,283,857,82.7,2.4,2025-06-13 20:08:53
1108,Applique Work,19,274,704,95.5,0,2025-08-27 08:20:48
1109,Authentic Bandhani Dupatta,21,707,1537,94.4,0,2026-05-14 06:31:49
1110,Keychain Set,8,351,455,84.8,0.3,2025-05-06 14:37:36
1111,Local Handicraft Figurine,4,149,1193,61.0,42.9,2026-05-20 16:38:51
1112,Village-style Thangka Painting,22,260,2672,43.2,51.3,2026-03-09 18:02:28
1113,Fridge Magnet,24,412,2268,68.4,16.8,2025-10-15 07:55:35
1114,Grandma's Kanchipuram Silk Saree,23,341,2166,57.2,46.7,2025-10-25 15:45:56
1115,Roadside Thangka Painting,22,181,1314,89.1,0,2026-04-01 11:36:17
1116,Local Handicraft Figurine,5,286,1402,54.9,49.5,2025-10-12 06:00:53
1117,Marble Taj Replica,26,195,2372,47.1,41.2,2026-01-07 03:31:42
1118,Local Handicraft Figurine,5,406,3324,60.9,19.0,2025-07-07 13:04:45
1119,Handwoven Bag,18,220,519,40.2,28.4,2026-01-14 18:48:40
1120,Postcard Set,5,88,2554,87.5,0,2026-02-16 18:44:13
1121,Spicy Keychain Set,25,594,3266,48.9,32.7,2025-06-30 01:48:20
1122,Premium Bamboo Craft,3,154,1212,79.4,5.0,2025-02-24 16:12:18
1123,Local Handicraft Figurine,2,735,2236,63.7,27.3,2025-09-01 09:29:04
1124,Kathakali Mask,12,736,1642,76.0,13.0,2025-04-27 16:21:05
1125,Deluxe Handwoven Bag,4,178,451,40.6,70.3,2025-09-06 11:47:54
1126,Postcard Set,25,117,1346,52.1,57.5,2025-04-21 20:49:53
1127,Paithani Saree,14,366,1334,66.9,17.7,2025-03-28 09:05:38
1128,Deluxe Bronze Nataraja Statue,23,769,934,80.6,7.9,2026-04-03 20:52:08
1129,Kullu Shawl,9,611,894,75.1,14.1,2025-02-02 02:16:18
1130,Postcard Set,24,259,1567,69.1,18.0,2025-02-28 19:53:29
1131,Spicy Pahari Cap,9,97,846,52.8,56.5,2025-04-09 05:37:36
1132,Homestyle Channapatna Toy,11,143,1044,57.8,36.2,2025-11-04 21:45:22
1133,Mirror Work Bag,7,723,785,66.2,27.2,2025-11-25 06:30:08
1134,Applique Work,19,397,859,62.2,34.9,2025-03-18 18:25:41
1135,Grandma's Local Handicraft Figurine,4,248,938,88.9,0,2025-09-03 22:43:22
1136,Street-side Keychain Set,4,793,1179,71.8,22.4,2025-09-16 05:57:42
1137,Postcard Set,10,656,906,63.8,15.6,2026-01-27 07:41:02
1138,Village-style Kathakali Mask,12,603,2781,90.4,0,2025-12-22 13:11:57
1139,Roadside Handwoven Bag,15,537,624,44.8,27.3,2026-02-23 16:23:23
1140,Grandma's Local Handicraft Figurine,2,462,768,72.1,8.2,2025-11-29 13:33:18
1141,Special Kolhapuri Chappal,14,396,2050,49.9,24.0,2025-10-21 13:31:59
1142,Signature Kangra Miniature Painting,9,380,2357,50.9,40.4,2026-06-05 20:04:13
1143,Chef's Chanderi Saree,13,684,2438,62.1,20.7,2025-03-01 03:44:46
1144,Homestyle Keychain Set,8,469,3361,62.7,20.1,2025-01-02 20:42:23
1145,Bamboo Basket,16,140,1616,67.3,14.3,2025-09-23 17:13:15
1146,Camel Leather Jutti,21,237,1671,89.1,0,2026-04-20 00:54:11
1147,Extra Cheesy Kanchipuram Silk Saree,23,470,2543,54.9,22.5,2025-12-27 05:51:17
1148,Extra Cheesy Fridge Magnet,25,289,2353,60.6,36.9,2025-11-02 19:09:02
1149,Spicy Bagh Print Fabric,13,229,495,71.9,11.1,2025-05-21 05:39:59
1150,Bandhani Fabric,7,488,3212,80.2,7.3,2025-09-01 04:50:13
1151,Fridge Magnet,18,225,1960,64.3,34.3,2026-06-05 18:39:32
1152,Local Favourite Aranmula Kannadi Mirror,12,208,588,74.7,6.9,2025-08-12 11:39:57
1153,Handwoven Bag,1,691,3149,53.1,37.4,2025-08-06 03:22:54
1154,Homestyle Bamboo Craft,3,91,794,85.4,0,2025-12-02 02:16:53
1155,Local Favourite Sandalwood Carving,11,58,1958,66.8,32.7,2025-08-24 15:57:13
1156,Keychain Set,18,92,1352,58.9,17.3,2025-04-09 21:32:23
1157,Bagh Print Fabric,13,489,3030,48.4,52.7,2025-03-21 14:29:28
1158,Fridge Magnet,18,139,2689,77.8,10.9,2026-03-07 15:48:34
1159,Classic Muga Silk Stole,3,479,3036,63.2,21.9,2026-02-18 16:38:01
1160,Special Local Handicraft Figurine,1,658,1163,66.7,22.6,2026-02-08 20:14:29
1161,Village-style Postcard Set,15,125,590,66.6,21.9,2025-06-03 11:56:46
1162,Extra Cheesy Applique Work,19,162,913,55.2,21.4,2025-10-04 11:29:33
1163,Postcard Set,17,381,1968,72.0,21.8,2025-10-02 11:38:47
1164,Marble Taj Replica,26,704,1796,93.2,0,2025-12-07 01:58:19
1165,Street-side Postcard Set,5,697,2520,62.5,39.7,2025-05-10 04:51:48
1166,Quick-bite Handwoven Bag,24,567,2187,78.1,10.4,2025-10-10 01:09:10
1167,Special Fridge Magnet,4,656,1672,65.4,12.2,2026-02-26 13:31:14
1168,Family Recipe Keychain Set,25,620,2020,47.7,31.4,2025-03-29 05:09:17
1169,Spicy Mysore Silk Saree,11,302,541,71.9,11.5,2025-11-28 12:41:37
1170,Postcard Set,8,599,1148,62.7,29.9,2025-09-25 00:29:09
1171,Sandalwood Carving,11,565,1072,62.5,23.7,2026-06-02 17:32:37
1172,Authentic Bandhani Fabric,7,534,739,51.3,49.5,2026-04-05 18:02:59
1173,Thangka Painting,22,89,2922,84.2,0.5,2026-02-23 20:15:42
1174,Keychain Set,25,300,2395,68.9,17.1,2025-04-05 17:17:31
1175,Signature Thangka Painting,22,295,2900,77.0,7.7,2025-03-27 02:04:18
1176,Camel Leather Jutti,21,500,2992,87.2,0,2026-03-12 20:19:42
1177,Pattachitra Painting,19,520,2125,71.5,21.2,2025-01-31 04:48:21
1178,Family Recipe Local Handicraft Figurine,24,534,3426,68.6,14.6,2025-07-28 11:39:45
1179,Chef's Keychain Set,17,290,977,84.9,0.1,2025-08-04 01:50:07
1180,Family Recipe Kathakali Mask,12,475,615,59.4,32.0,2025-09-27 05:14:31
1181,Juti Footwear,20,489,3247,57.5,38.3,2026-02-19 17:05:19
1182,Kathakali Mask,12,451,2573,85.4,0,2025-03-06 21:07:44
1183,Handwoven Bag,17,285,3030,87.5,0,2026-03-04 11:38:31
1184,Applique Work,19,758,3569,64.4,31.2,2025-07-30 18:59:01
1185,Bamboo Basket,16,138,3018,96.8,0,2026-01-30 12:07:10
1186,Fridge Magnet,17,216,2197,79.0,7.9,2026-04-23 20:43:00
1187,Signature Kantha Stitch Saree,28,547,1742,66.9,30.1,2025-04-22 01:29:17
1188,Festival Kangra Miniature Painting,9,708,3647,74.8,14.1,2025-02-24 08:25:34
1189,Local Handicraft Figurine,17,751,3595,80.1,8.7,2025-03-04 03:38:00
1190,Assam Tea Gift Box,3,795,1231,69.8,13.6,2025-02-09 08:02:02
1191,Keychain Set,10,315,490,68.9,23.8,2025-09-01 08:39:25
1192,Kolhapuri Chappal,14,76,1528,78.1,8.3,2025-10-14 18:33:14
1193,Handwoven Bag,15,543,2087,65.8,22.7,2026-01-03 16:45:50
1194,Local Handicraft Figurine,5,362,2546,82.3,2.3,2025-12-15 23:57:46
1195,Paithani Saree,14,763,1028,57.8,20.7,2025-08-24 11:54:40
1196,Handwoven Bag,5,508,1008,64.5,20.4,2026-04-02 12:50:45
1197,Spicy Tanjore Painting,23,478,2509,83.2,1.7,2025-03-04 03:59:37
1198,Spicy Local Handicraft Figurine,18,52,2046,70.3,11.2,2025-04-27 18:46:13
1199,Keychain Set,27,625,2841,66.9,14.0,2026-06-10 20:00:33
1200,Roadside Muga Silk Stole,3,493,2895,66.3,25.2,2026-03-09 13:21:22
1201,Brassware,26,252,2438,77.9,10.8,2026-06-08 01:40:05
1202,Roadside Phulkari Dupatta,20,614,792,42.2,76.3,2025-06-04 23:02:06
1203,Classic Postcard Set,27,453,1396,90.4,0,2025-05-09 05:50:53
1204,Pahari Cap,9,431,3336,49.7,37.6,2025-06-18 02:54:21
1205,Spicy Seashell Craft,6,54,1212,73.0,21.1,2025-07-10 18:00:05
1206,Signature Kullu Shawl,9,321,959,88.0,0,2025-07-28 20:15:20
1207,Signature Gond Art Painting,13,80,1396,45.5,51.9,2026-01-08 14:25:07
1208,Roadside Meenakari Jewelry,21,145,2301,83.9,2.0,2025-07-01 05:44:40
1209,Authentic Local Handicraft Figurine,5,781,1788,74.8,7.7,2025-03-25 02:07:14
1210,Mirror Work Bag,7,585,791,60.1,40.3,2025-08-04 04:32:34
1211,Local Favourite Keychain Set,1,227,1746,76.0,14.3,2026-04-30 17:02:00
1212,Pahari Cap,9,94,312,77.9,7.4,2025-05-09 20:13:01
1213,Gond Art Painting,13,268,412,74.4,15.3,2025-03-04 08:57:13
1214,Local Handicraft Figurine,18,316,2121,79.9,5.9,2026-02-18 14:29:11
1215,Keychain Set,17,471,800,95.5,0,2025-07-27 00:35:44
1216,Paithani Saree,14,697,1972,88.4,0,2025-05-09 23:22:46
1217,Pattachitra Painting,19,753,1485,72.6,21.3,2026-05-18 01:03:58
1218,Muga Silk Stole,3,338,1530,69.9,16.4,2026-06-22 03:51:29
1219,Royal Fridge Magnet,27,114,3067,92.2,0,2026-02-20 19:06:33
1220,Sandalwood Carving,11,273,719,50.0,34.0,2025-08-01 04:41:06
1221,Chef's Postcard Set,18,341,1537,89.0,0,2026-06-13 14:55:39
1222,Local Handicraft Figurine,25,788,2032,70.8,21.7,2025-08-06 17:23:05
1223,Phulkari Dupatta,20,353,1957,76.0,7.4,2025-03-12 20:00:26
1224,Grandma's Keychain Set,1,792,883,75.1,14.8,2025-05-03 04:50:42
1225,Applique Work,19,707,3301,68.8,24.2,2026-06-22 03:00:01
1226,Premium Postcard Set,17,709,3707,87.6,0,2026-02-12 16:22:47
1227,Fridge Magnet,25,701,2639,79.9,8.5,2025-08-11 09:41:55
1228,Authentic Kanchipuram Silk Saree,23,583,3194,76.5,14.5,2025-08-03 10:16:14
1229,Marble Taj Replica,26,449,762,69.9,14.9,2025-01-04 23:52:25
1230,Chikankari Kurta,26,164,2620,73.9,7.6,2026-02-09 10:58:04
1231,Signature Seashell Craft,6,701,1907,55.4,23.2,2026-02-24 06:36:05
1232,Postcard Set,1,127,2418,75.6,13.1,2026-06-16 18:08:24
1233,Quick-bite Handwoven Bag,24,611,2616,70.4,9.9,2026-04-12 19:48:31
1234,Sandalwood Carving,11,68,598,81.6,6.1,2025-09-11 02:12:17
1235,Postcard Set,8,589,2746,35.7,65.8,2025-04-24 05:29:08
1236,Special Local Handicraft Figurine,27,238,1344,57.8,24.9,2025-04-14 20:25:18
1237,Royal Aranmula Kannadi Mirror,12,171,759,66.6,13.6,2026-03-05 17:09:49
1238,Fridge Magnet,10,602,703,86.3,0,2025-02-28 03:27:20
1239,Signature Local Handicraft Figurine,4,497,2291,82.2,2.6,2026-02-15 02:19:54
1240,Premium Handwoven Carpet,22,444,2128,56.8,47.3,2025-08-31 07:35:44
1241,Channapatna Toy,11,306,2889,65.1,16.4,2026-03-10 00:58:32
1242,Traditional Mysore Silk Saree,11,667,1309,87.4,0,2025-04-05 01:10:38
1243,Kolhapuri Chappal,14,103,710,75.0,7.4,2025-08-24 20:55:16
1244,Thangka Painting,22,400,2275,69.5,10.3,2026-04-26 08:46:57
1245,Homestyle Aranmula Kannadi Mirror,12,421,948,54.0,55.6,2025-05-03 10:06:18
1246,Kantha Stitch Saree,28,304,2463,85.2,0,2025-02-05 20:52:41
1247,Street-side Mirror Work Bag,7,692,3404,53.8,53.6,2025-05-03 13:23:46
1248,Street-side Keychain Set,8,216,2818,81.6,2.4,2026-06-17 10:13:13
1249,Traditional Local Handicraft Figurine,2,729,1932,83.6,1.9,2025-11-17 16:14:39
1250,Bamboo Basket,16,446,3350,65.5,16.7,2026-04-28 21:56:31
1251,Postcard Set,25,312,2516,76.1,6.0,2025-06-02 21:26:22
1252,Local Favourite Local Handicraft Figurine,2,655,2259,88.0,0,2025-07-16 02:00:01
1253,Festival Aranmula Kannadi Mirror,12,675,2382,67.6,25.3,2026-04-01 22:39:25
1254,Homestyle Warli Painting,14,272,2128,65.1,24.4,2025-01-01 22:38:53
1255,Local Handicraft Figurine,4,738,2941,85.4,0,2025-11-23 18:06:01
1256,Cashew Feni Bottle,6,189,1603,64.1,23.0,2025-12-31 19:37:01
1257,Family Recipe Mysore Silk Saree,11,517,2084,89.9,0,2026-04-25 06:36:25
1258,Local Favourite Kantha Stitch Saree,28,661,2988,84.5,0.3,2025-06-11 20:53:35
1259,Festival Bandhani Fabric,7,745,2921,77.3,12.2,2026-03-25 08:44:45
1260,Local Handicraft Figurine,2,80,2167,63.2,18.8,2025-02-10 18:50:34
1261,Fridge Magnet,18,347,3200,47.8,36.5,2025-06-06 05:06:30
1262,Keychain Set,24,390,2069,72.3,22.1,2025-06-17 04:23:09
1263,Premium Keychain Set,25,662,2625,59.2,24.6,2025-07-17 05:32:25
1264,Phulkari Dupatta,20,448,1455,66.4,13.2,2025-11-19 01:01:13
1265,Authentic Handwoven Bag,27,268,520,75.8,13.3,2025-03-31 02:51:03
1266,Postcard Set,1,491,3143,66.2,32.6,2026-02-17 00:59:51
1267,Roadside Bamboo Basket,16,764,2545,44.1,51.7,2026-05-14 03:40:43
1268,Brassware,26,797,2524,41.9,39.7,2025-12-11 02:37:24
1269,Signature Local Handicraft Figurine,25,460,2745,48.2,39.8,2025-12-13 14:39:04
1270,Quick-bite Bamboo Craft,3,772,1319,70.1,26.5,2025-03-09 03:43:46
1271,Roadside Kantha Stitch Saree,28,361,1375,41.4,37.2,2026-02-25 09:45:27
1272,Juti Footwear,20,278,2627,66.2,26.6,2025-12-08 18:09:32
1273,Mirror Work Bag,7,186,441,72.4,19.7,2025-05-16 16:58:57
1274,Bagh Print Fabric,13,54,586,85.7,0,2026-06-27 08:20:08
1275,Pahari Cap,9,315,2663,78.9,8.8,2025-03-10 00:55:30
1276,Bronze Nataraja Statue,23,415,2266,68.0,23.4,2025-12-12 15:39:27
1277,Postcard Set,1,601,2343,64.1,20.8,2025-03-02 00:25:59
1278,Spicy Patola Saree,7,122,2808,40.1,54.2,2025-11-13 05:09:58
1279,Applique Work,19,100,1815,68.6,12.2,2026-02-16 01:04:21
1280,Dokra Art,28,425,1894,82.5,2.3,2025-11-02 09:05:22
1281,Premium Keychain Set,18,583,2613,69.2,22.9,2025-06-16 19:54:35
1282,Gond Art Painting,13,244,1709,73.4,12.5,2025-08-28 23:41:59
1283,Homestyle Fridge Magnet,17,572,902,88.6,0,2025-10-26 04:17:33
1284,Signature Phulkari Dupatta,20,250,2858,54.2,21.2,2025-04-26 01:35:23
1285,Roadside Handwoven Bag,2,288,1316,76.0,7.6,2025-08-23 01:05:11
1286,Authentic Bagh Print Fabric,13,571,1616,51.2,42.3,2025-07-21 07:42:49
1287,Handwoven Bag,1,643,1449,68.7,19.0,2025-08-15 22:06:49
1288,Thangka Painting,22,620,3263,81.5,5.5,2025-12-06 02:22:46
1289,Quick-bite Local Handicraft Figurine,4,280,1156,66.4,21.7,2025-02-15 19:05:17
1290,Pattachitra Painting,19,509,1851,58.3,16.3,2025-05-21 12:08:05
1291,Meenakari Jewelry,21,248,1681,47.0,32.5,2025-06-05 20:04:08
1292,Postcard Set,5,53,2702,78.7,9.8,2026-01-07 03:51:15
1293,Spicy Applique Work,19,491,3427,69.9,20.3,2025-09-16 11:05:39
1294,Juti Footwear,20,699,808,56.8,28.4,2026-04-29 09:08:15
1295,Extra Cheesy Handwoven Bag,4,271,1920,37.1,63.6,2025-09-21 12:03:24
1296,Local Handicraft Figurine,1,720,2137,91.3,0,2026-04-30 08:35:05
1297,Mirror Work Bag,7,81,1229,83.8,1.3,2025-08-14 06:39:28
1298,Street-side Terracotta Figurine,28,215,2895,57.9,25.1,2025-12-22 00:04:51
1299,Chikankari Kurta,26,561,3317,76.8,7.5,2025-11-17 22:54:40
1300,Paithani Saree,14,506,886,74.5,9.0,2025-04-02 04:54:33
1301,Deluxe Postcard Set,10,379,758,81.9,4.5,2026-03-07 16:33:09
1302,Patola Saree,7,511,2044,50.0,56.9,2026-02-07 05:17:54
1303,Handwoven Bag,24,721,1872,57.6,42.9,2025-06-04 00:14:08
1304,Keychain Set,24,616,2116,61.5,29.4,2025-03-24 06:29:50
1305,Handwoven Bag,8,437,3253,73.8,16.9,2026-06-13 09:10:46
1306,Extra Cheesy Keychain Set,4,793,1795,65.3,33.0,2025-03-06 09:39:26
1307,Pahari Cap,9,337,896,64.7,33.6,2025-10-16 23:16:54
1308,Authentic Local Handicraft Figurine,24,750,1753,71.7,8.7,2026-06-28 20:08:17
1309,Local Handicraft Figurine,2,92,326,72.0,10.6,2026-06-02 11:15:39
1310,Extra Cheesy Postcard Set,18,717,3523,76.9,11.6,2026-04-25 14:18:09
1311,Dokra Art,28,64,2654,51.4,59.2,2025-06-02 16:47:28
1312,Meenakari Jewelry,21,174,608,82.9,2.8,2025-08-19 13:39:01
1313,Postcard Set,25,72,652,80.2,8.6,2025-03-27 11:49:10
1314,Postcard Set,17,114,1444,65.8,26.7,2025-08-15 12:43:55
1315,Premium Pattachitra Painting,19,100,2896,66.6,17.6,2025-07-19 12:04:41
1316,Family Recipe Mirror Work Bag,7,155,767,88.4,0,2026-05-13 13:07:18
1317,Postcard Set,4,580,1093,83.7,1.6,2025-06-21 13:30:45
1318,Village-style Local Handicraft Figurine,2,683,3610,76.7,5.3,2025-11-26 08:06:34
1319,Street-side Kathakali Mask,12,438,1848,89.4,0,2025-02-11 02:24:02
1320,Traditional Postcard Set,24,167,1197,51.8,50.3,2026-06-21 22:51:55
1321,Fridge Magnet,27,650,1551,60.7,23.8,2026-05-30 04:38:46
1322,Street-side Tanjore Painting,23,125,2468,66.5,32.1,2025-12-29 13:25:32
1323,Local Handicraft Figurine,17,417,688,66.7,19.6,2026-01-18 13:48:02
1324,Roadside Brassware,26,631,1135,60.6,18.8,2025-09-24 10:54:05
1325,Khasi Shawl,16,265,2324,64.2,29.9,2026-01-28 11:20:09
1326,Bandhani Fabric,7,497,1296,72.0,9.7,2025-07-05 00:31:47
1327,Handwoven Bag,8,362,3350,80.5,5.1,2025-05-09 21:43:42
1328,Homestyle Keychain Set,24,796,2134,86.8,0,2026-03-06 04:24:01
1329,Postcard Set,25,128,980,76.2,14.5,2025-02-18 05:18:44
1330,Extra Cheesy Aranmula Kannadi Mirror,12,84,279,79.9,7.0,2025-03-22 18:48:59
1331,Chef's Chikankari Kurta,26,196,3129,77.4,11.7,2026-03-28 14:49:33
1332,Chef's Handwoven Bag,2,386,903,72.5,10.0,2025-05-09 22:57:56
1333,Deluxe Applique Work,19,306,935,81.1,6.1,2025-09-04 21:29:49
1334,Extra Cheesy Sandalwood Carving,11,406,2467,59.7,32.7,2025-04-24 23:35:18
1335,Homestyle Chanderi Saree,13,507,3268,56.2,43.3,2026-01-01 05:05:05
1336,Roadside Seashell Craft,6,602,1965,77.8,11.8,2025-05-26 01:58:52
1337,Extra Cheesy Channapatna Toy,11,156,754,64.3,31.6,2025-02-12 05:10:40
1338,Kathakali Mask,12,437,2291,84.9,0.1,2025-03-03 04:16:31
1339,Chef's Handwoven Carpet,22,400,1779,57.9,25.7,2025-03-29 15:56:43
1340,Quick-bite Bamboo Basket,16,326,2346,94.5,0,2025-11-27 09:08:35
1341,Postcard Set,24,340,752,72.8,12.2,2026-02-11 21:20:18
1342,Chef's Bamboo Basket,16,67,2043,66.6,15.2,2025-02-26 00:51:27
1343,Street-side Bandhani Fabric,7,760,862,58.0,41.0,2025-06-30 22:10:19
1344,Premium Kullu Shawl,9,362,1756,82.9,2.8,2026-01-05 21:57:45
1345,Street-side Pahari Cap,9,702,2705,47.2,63.6,2026-02-01 10:19:08
1346,Aranmula Kannadi Mirror,12,101,3092,56.9,41.2,2025-07-18 07:20:42
1347,Marble Taj Replica,26,419,1978,79.9,6.7,2025-10-08 17:09:07
1348,Marble Taj Replica,26,453,2799,88.4,0,2025-11-01 16:26:38
